Event Count,location,Event duration
1241,"{'latitude': 18.8496519, 'longitude': 82.6919037}",2801.778
1242,"{'latitude': 21.5343028, 'longitude': 84.3856323}",371.149
1243,"{'latitude': 22.2724053, 'longitude': 86.1782012}",452.253
1244,"{'latitude': 20.6851204, 'longitude': 83.4737859}",834.24
1245,"{'latitude': 21.0305172, 'longitude': 83.8104264}",884.501
1246,"{'latitude': 22.1591675, 'longitude': 86.5424843}",1932.499
1247,"{'latitude': 20.7420235, 'longitude': 83.4962395}",555.413
1248,"{'latitude': 20.2892792, 'longitude': 82.5142716}",377.585
1249,"{'latitude': 18.8650878, 'longitude': 82.5732222}",322.38
1250,"{'latitude': 21.291618, 'longitude': 83.8967281}",390.085
1251,"{'latitude': 19.890246666666666, 'longitude': 82.07009333333333}",804
1252,"{'latitude': 20.457615, 'longitude': 85.0758162}",564.548
1253,"{'latitude': 20.3490117, 'longitude': 82.9105292}",1778.336
1254,"{'latitude': 20.2526533, 'longitude': 86.178761}",352.66
1255,"{'latitude': 21.78457, 'longitude': 84.58433833333333}",552.284
1256,"{'latitude': 20.7263192, 'longitude': 83.6707824}",369
1257,"{'latitude': 22.3813732, 'longitude': 84.9557843}",610.17
1258,"{'latitude': 19.231845, 'longitude': 82.5492646}",1110.208
1259,"{'latitude': 18.8109669, 'longitude': 82.7081366}",312.916
1260,"{'latitude': 20.3581794, 'longitude': 86.159679}",310
1261,"{'latitude': 20.967518, 'longitude': 83.2595937}",545.833
1262,"{'latitude': 18.851004, 'longitude': 82.5816459}",617.434
1263,"{'latitude': 20.9256013, 'longitude': 85.545365}",402.4
1264,"{'latitude': 20.2390235, 'longitude': 82.5196142}",366.92
1265,"{'latitude': 19.712581666666665, 'longitude': 82.37994166666667}",350.822
1266,"{'latitude': 19.6136592, 'longitude': 82.8928525}",1498.998
1267,"{'latitude': 21.1952247, 'longitude': 83.5884868}",749.836
1268,"{'latitude': 20.2512039, 'longitude': 86.1751675}",369.996
1269,"{'latitude': 19.138856666666666, 'longitude': 82.31582166666666}",320.557
1270,"{'latitude': 19.335987, 'longitude': 82.5221206}",461.889
1271,"{'latitude': 21.33762, 'longitude': 83.6218436}",475.228
1272,"{'latitude': 21.0021774, 'longitude': 83.0601013}",369
1273,"{'latitude': 19.359881666666666, 'longitude': 83.10828}",568.223
1274,"{'latitude': 20.096006, 'longitude': 82.6467026}",817.166
1275,"{'latitude': 20.3126331, 'longitude': 86.3044502}",307.917
1276,"{'latitude': 21.5195522, 'longitude': 86.8832575}",326.336
1277,"{'latitude': 19.9067803, 'longitude': 83.1612712}",845.116
1278,"{'latitude': 20.2656448, 'longitude': 86.1622155}",321.419
1279,"{'latitude': 17.833551, 'longitude': 81.4005824}",429.1
1280,"{'latitude': 20.395876, 'longitude': 83.013004}",677.917
1281,"{'latitude': 20.2491752, 'longitude': 86.1703609}",431
1282,"{'latitude': 19.3359173, 'longitude': 82.5221209}",449.555
1283,"{'latitude': 20.4852315, 'longitude': 82.6707115}",514.995
1284,"{'latitude': 19.197065, 'longitude': 82.71809166666667}",389.112
1285,"{'latitude': 22.2479385, 'longitude': 86.5873799}",1683
1286,"{'latitude': 18.863071666666666, 'longitude': 84.17695333333333}",446.112
1287,"{'latitude': 18.073748333333334, 'longitude': 81.74871}",831.444
1288,"{'latitude': 18.86658, 'longitude': 82.57089666666667}",302.667
1289,"{'latitude': 21.93897, 'longitude': 86.74706333333333}",381
1290,"{'latitude': 21.940501666666666, 'longitude': 86.74658333333333}",311.336
1291,"{'latitude': 22.5204636, 'longitude': 86.0807712}",421.5
1292,"{'latitude': 20.706677, 'longitude': 83.152277}",691.448
1293,"{'latitude': 20.2657997, 'longitude': 86.1622941}",380
1294,"{'latitude': 19.335956, 'longitude': 82.5221543}",308.556
1295,"{'latitude': 20.1698758, 'longitude': 85.6200157}",406.308
1296,"{'latitude': 20.2763318, 'longitude': 82.967524}",442
1297,"{'latitude': 21.8596805, 'longitude': 84.5000392}",463
1298,"{'latitude': 19.59743, 'longitude': 83.88118666666666}",530.667
1299,"{'latitude': 20.2035991, 'longitude': 82.6421121}",385
1300,"{'latitude': 21.2768428, 'longitude': 86.6146778}",380.087
1301,"{'latitude': 21.4795287, 'longitude': 84.4417751}",652.911
1302,"{'latitude': 20.96666, 'longitude': 85.9138567}",351.25
1303,"{'latitude': 20.1572139, 'longitude': 86.3774536}",340
1304,"{'latitude': 22.0176487, 'longitude': 84.656516}",1340.566
1305,"{'latitude': 21.784675, 'longitude': 84.58435833333333}",1059.222
1306,"{'latitude': 20.7080522, 'longitude': 83.1321685}",580.998
1307,"{'latitude': 18.727905, 'longitude': 82.13867}",364
1308,"{'latitude': 20.5723892, 'longitude': 86.7083892}",382.75
1309,"{'latitude': 21.0797404, 'longitude': 86.6351146}",502.917
1310,"{'latitude': 20.9883272, 'longitude': 85.9868719}",330.75
1311,"{'latitude': 20.5805141, 'longitude': 86.5570615}",380.913
1312,"{'latitude': 20.7692008, 'longitude': 86.1525859}",603.087
1313,"{'latitude': 21.5270889, 'longitude': 86.1662284}",343.728
1314,"{'latitude': 21.3842959, 'longitude': 84.1456435}",537.5
1315,"{'latitude': 19.249645, 'longitude': 83.4552191}",456
1316,"{'latitude': 19.4391001, 'longitude': 84.7516538}",344.724
1317,"{'latitude': 21.9236906, 'longitude': 85.8573389}",337
1318,"{'latitude': 21.189372, 'longitude': 83.4599894}",947.193
1319,"{'latitude': 18.978303333333333, 'longitude': 83.867225}",488.39
1320,"{'latitude': 20.2937679, 'longitude': 82.7600944}",411.968
1321,"{'latitude': 20.296905, 'longitude': 82.7562588}",306.249
1322,"{'latitude': 21.732228, 'longitude': 87.0969665}",494
1323,"{'latitude': 21.6402706, 'longitude': 84.0430583}",520.5
1324,"{'latitude': 22.3508559, 'longitude': 84.0972277}",691.419
1325,"{'latitude': 19.719035, 'longitude': 82.37037666666667}",342
1326,"{'latitude': 19.2336789, 'longitude': 82.7910372}",351.888
1327,"{'latitude': 21.39766, 'longitude': 86.48387}",1141.664
1328,"{'latitude': 20.4283071, 'longitude': 86.4905113}",357.913
1329,"{'latitude': 22.4026653, 'longitude': 84.7323598}",520.334
1330,"{'latitude': 18.972307999999998, 'longitude': 84.1573077}",620.664
1331,"{'latitude': 20.2948582, 'longitude': 82.758393}",1228.665
1332,"{'latitude': 20.9731384, 'longitude': 85.9924873}",870.085
1333,"{'latitude': 20.6544372, 'longitude': 83.7502543}",518.413
1334,"{'latitude': 21.7525289, 'longitude': 87.1028263}",351.66
1335,"{'latitude': 20.5023202, 'longitude': 82.6714663}",703.25
1336,"{'latitude': 20.5019409, 'longitude': 82.8033827}",1107.253
1337,"{'latitude': 19.5183128, 'longitude': 83.5067028}",579.833
1338,"{'latitude': 20.4434324, 'longitude': 86.4724257}",494.83
1339,"{'latitude': 22.2720928, 'longitude': 86.178554}",374.332
1340,"{'latitude': 19.384781666666665, 'longitude': 82.986425}",342
1341,"{'latitude': 20.5804026, 'longitude': 86.5564191}",338.834
1342,"{'latitude': 21.7662139, 'longitude': 85.9731227}",490.728
1343,"{'latitude': 22.2925847, 'longitude': 84.1055861}",473
1344,"{'latitude': 21.2568076, 'longitude': 83.922409}",424
1345,"{'latitude': 22.3754696, 'longitude': 86.0847467}",347.83
1346,"{'latitude': 19.418978, 'longitude': 83.8122531}",552.333
1347,"{'latitude': 21.9238287, 'longitude': 86.7167154}",435.498
1348,"{'latitude': 21.7482359, 'longitude': 84.3514237}",579.666
1349,"{'latitude': 21.3400828, 'longitude': 83.5696676}",1027.9
1350,"{'latitude': 20.56422, 'longitude': 82.6430137}",1202.889
1351,"{'latitude': 21.1009507, 'longitude': 82.6952184}",444.251
1352,"{'latitude': 19.509061666666668, 'longitude': 83.31167166666667}",450.111
1353,"{'latitude': 21.7419315, 'longitude': 83.7470509}",309.5
1354,"{'latitude': 21.1862131, 'longitude': 84.0376065}",385.249
1355,"{'latitude': 21.3399929, 'longitude': 83.5696859}",469.415
1356,"{'latitude': 19.3123386, 'longitude': 84.8019093}",300.756
1357,"{'latitude': 21.40746, 'longitude': 86.47084666666667}",1301.166
1358,"{'latitude': 20.502059, 'longitude': 85.7620074}",394.164
1359,"{'latitude': 20.7790324, 'longitude': 86.3622861}",340
1360,"{'latitude': 20.2551495, 'longitude': 86.381044}",359.249
1361,"{'latitude': 21.7913112, 'longitude': 87.1309477}",321
1362,"{'latitude': 21.0137511, 'longitude': 83.4158708}",325.5
1363,"{'latitude': 22.2915152, 'longitude': 84.1057165}",347.83
1364,"{'latitude': 21.4057257, 'longitude': 83.6750125}",459
1365,"{'latitude': 20.7874101, 'longitude': 85.7507994}",413.336
1366,"{'latitude': 20.8858643, 'longitude': 85.8271659}",514
1367,"{'latitude': 21.9828349, 'longitude': 84.788291}",1215
1368,"{'latitude': 19.0492656, 'longitude': 82.5534198}",570
1369,"{'latitude': 20.690686200000002, 'longitude': 86.5022485}",316.747
1370,"{'latitude': 21.9391874, 'longitude': 86.7469784}",1132.837
1371,"{'latitude': 18.3966088, 'longitude': 82.6808428}",974.889
1372,"{'latitude': 21.0843335, 'longitude': 86.5769153}",443.081
1373,"{'latitude': 21.2505452, 'longitude': 83.5091427}",442
1374,"{'latitude': 20.9975894, 'longitude': 83.0613061}",335.552
1375,"{'latitude': 18.363711666666667, 'longitude': 81.892095}",1181.223
1376,"{'latitude': 21.7479008, 'longitude': 87.1322325}",381
1377,"{'latitude': 18.364583, 'longitude': 81.8929132}",376.668
1378,"{'latitude': 19.1686832, 'longitude': 83.4074631}",687.724
1379,"{'latitude': 19.8591996, 'longitude': 82.9319626}",363.666
1380,"{'latitude': 20.5629029, 'longitude': 82.6436525}",313.166
1381,"{'latitude': 21.7417231, 'longitude': 83.748432}",719.168
1382,"{'latitude': 18.59963, 'longitude': 82.90431}",300.777
1383,"{'latitude': 20.436537, 'longitude': 82.7284478}",605.5
1384,"{'latitude': 21.7618391, 'longitude': 83.7728292}",379.832
1385,"{'latitude': 19.2519237, 'longitude': 83.4571631}",324.333
1386,"{'latitude': 21.6520717, 'longitude': 86.8084458}",888.83
1387,"{'latitude': 18.8763472, 'longitude': 82.5622895}",496.964
1388,"{'latitude': 18.3516631, 'longitude': 81.8837917}",415.036
1389,"{'latitude': 20.7290364, 'longitude': 84.9831816}",351.336
1390,"{'latitude': 20.7717456, 'longitude': 86.7373616}",568.585
1391,"{'latitude': 19.3955457, 'longitude': 82.5615058}",399
1392,"{'latitude': 20.6300158, 'longitude': 82.7635329}",815.667
1393,"{'latitude': 20.7693622, 'longitude': 86.1525092}",780.668
1394,"{'latitude': 20.3390169, 'longitude': 82.9122561}",335
1395,"{'latitude': 20.7680799, 'longitude': 86.9126362}",309.503
1396,"{'latitude': 20.2902737, 'longitude': 86.1917638}",311.004
1397,"{'latitude': 21.0017297, 'longitude': 83.0610735}",313.731
1398,"{'latitude': 20.443409, 'longitude': 83.3589132}",610.666
1399,"{'latitude': 20.4889585, 'longitude': 86.2876963}",604.913
1400,"{'latitude': 20.5431965, 'longitude': 86.3387194}",494
1401,"{'latitude': 18.611186666666665, 'longitude': 82.03827333333334}",896.223
1402,"{'latitude': 20.8594004, 'longitude': 83.5117262}",321.921
1403,"{'latitude': 20.20524, 'longitude': 82.92939666666666}",642.777
1404,"{'latitude': 20.6011582, 'longitude': 86.5929949}",307.672
1405,"{'latitude': 20.117485, 'longitude': 82.87033833333334}",347.889
1406,"{'latitude': 20.969115, 'longitude': 86.39166333333333}",894.354
1407,"{'latitude': 21.5036422, 'longitude': 86.9192057}",510.4
1408,"{'latitude': 22.2778157, 'longitude': 86.070031}",514
1409,"{'latitude': 19.048088, 'longitude': 82.5534713}",324.333
1410,"{'latitude': 20.8266572, 'longitude': 83.919423}",314
1411,"{'latitude': 22.1173924, 'longitude': 84.0598846}",688
1412,"{'latitude': 20.839154399999998, 'longitude': 84.3220532}",604.516
1413,"{'latitude': 19.2306826, 'longitude': 82.5500454}",617.112
1414,"{'latitude': 21.747998, 'longitude': 84.351082}",303.587
1415,"{'latitude': 19.34044, 'longitude': 82.5134}",393.111
1416,"{'latitude': 22.4647278, 'longitude': 84.0853993}",514.166
1417,"{'latitude': 18.3645905, 'longitude': 81.8919201}",560.824
1418,"{'latitude': 20.5705841, 'longitude': 85.8924588}",471.004
1419,"{'latitude': 21.5205283, 'longitude': 86.1564129}",451.336
1420,"{'latitude': 20.9978999, 'longitude': 83.0613017}",544.649
1421,"{'latitude': 20.410424, 'longitude': 85.6048785}",318.581
1422,"{'latitude': 21.8513383, 'longitude': 84.7808691}",731.17
1423,"{'latitude': 22.0635896, 'longitude': 86.6493938}",443.585
1424,"{'latitude': 20.6776423, 'longitude': 85.7206357}",330.004
1425,"{'latitude': 20.8193525, 'longitude': 86.2017281}",755.664
1426,"{'latitude': 21.3844656, 'longitude': 84.1446967}",343.5
1427,"{'latitude': 21.587163333333333, 'longitude': 86.94601666666667}",676.498
1428,"{'latitude': 21.3401662, 'longitude': 83.5699373}",344.5
1429,"{'latitude': 21.5042207, 'longitude': 84.0818753}",520.5
1430,"{'latitude': 21.5205362, 'longitude': 86.1564225}",404
1431,"{'latitude': 19.600363333333334, 'longitude': 82.25386666666667}",306.666
1432,"{'latitude': 20.807699, 'longitude': 82.5357829}",1358
1433,"{'latitude': 21.5743231, 'longitude': 86.9987633}",481.087
1434,"{'latitude': 22.0257621, 'longitude': 86.9444807}",542.664
1435,"{'latitude': 19.8592799, 'longitude': 82.9361333}",1335.076
1436,"{'latitude': 18.786063333333335, 'longitude': 82.68052333333333}",584.112
1437,"{'latitude': 21.440284, 'longitude': 86.3441785}",523.751
1438,"{'latitude': 22.0256981, 'longitude': 86.9444799}",338.67
1439,"{'latitude': 19.2305621, 'longitude': 82.549973}",322.144
1440,"{'latitude': 20.9246, 'longitude': 82.8121088}",449.5
1441,"{'latitude': 20.7511769, 'longitude': 82.8612717}",438.333
1442,"{'latitude': 19.3056716, 'longitude': 84.795127}",1846.896
1443,"{'latitude': 19.168068, 'longitude': 83.4075348}",791.548
1444,"{'latitude': 22.0639853, 'longitude': 86.6497928}",463.917
1445,"{'latitude': 21.9212943, 'longitude': 85.8717229}",304.001
1446,"{'latitude': 21.494421, 'longitude': 83.9858816}",949.165
1447,"{'latitude': 20.8521539, 'longitude': 86.7653427}",300.249
1448,"{'latitude': 21.5636362, 'longitude': 83.5112725}",370.165
1449,"{'latitude': 18.58041, 'longitude': 82.06662}",503.112
1450,"{'latitude': 20.5674083, 'longitude': 85.950372}",951.665
1451,"{'latitude': 20.2306605, 'longitude': 86.5537643}",390.747
1452,"{'latitude': 21.519415, 'longitude': 86.1539737}",393.17
1453,"{'latitude': 19.8591938, 'longitude': 82.9320268}",755.848
1454,"{'latitude': 22.278251, 'longitude': 84.3725958}",530
1455,"{'latitude': 22.1812691, 'longitude': 86.646888}",364.919
1456,"{'latitude': 21.9903683, 'longitude': 86.0047226}",363.668
1457,"{'latitude': 19.87018, 'longitude': 82.777485}",1057.597
1458,"{'latitude': 18.6541451, 'longitude': 83.0554433}",377.334
1459,"{'latitude': 21.4647494, 'longitude': 84.4484223}",415.75
1460,"{'latitude': 19.157573333333332, 'longitude': 84.14404666666667}",375.444
1461,"{'latitude': 22.0639575, 'longitude': 86.6497942}",567.83
1462,"{'latitude': 18.072876666666666, 'longitude': 81.74972833333334}",435.347
1463,"{'latitude': 21.4686165, 'longitude': 83.9746519}",347.668
1464,"{'latitude': 20.7082791, 'longitude': 83.1283292}",405.588
1465,"{'latitude': 21.85096, 'longitude': 84.78096666666667}",1685
1466,"{'latitude': 20.29491833333333, 'longitude': 82.75840833333334}",1475.112
1467,"{'latitude': 19.9070231, 'longitude': 83.161416}",628.336
1468,"{'latitude': 20.4002153, 'longitude': 86.0133638}",450.162
1469,"{'latitude': 21.0024515, 'longitude': 83.0597856}",334.416
1470,"{'latitude': 22.1610173, 'longitude': 86.4030134}",370.332
1471,"{'latitude': 20.5931328, 'longitude': 84.4172126}",400.14
1472,"{'latitude': 21.0443932, 'longitude': 83.5530225}",305.583
1473,"{'latitude': 20.988152499999998, 'longitude': 85.9880808}",381.747
1474,"{'latitude': 20.840995200000002, 'longitude': 85.0969024}",851
1475,"{'latitude': 20.1556028, 'longitude': 86.2558669}",330
1476,"{'latitude': 21.5052192, 'longitude': 86.9228284}",504
1477,"{'latitude': 18.818325, 'longitude': 82.31247166666667}",518.889
1478,"{'latitude': 20.9894987, 'longitude': 85.6731339}",594.83
1479,"{'latitude': 19.66391, 'longitude': 82.45679666666666}",318.444
1480,"{'latitude': 20.6692428, 'longitude': 85.573812}",421.087
1481,"{'latitude': 19.5089618, 'longitude': 83.3135397}",418.553
1482,"{'latitude': 22.1518325, 'longitude': 84.1048699}",471.83
1483,"{'latitude': 18.572525, 'longitude': 82.269685}",1083
1484,"{'latitude': 20.7006727, 'longitude': 86.1351693}",306.252
1485,"{'latitude': 21.0025274, 'longitude': 83.0597372}",393.5
1486,"{'latitude': 21.6512788, 'longitude': 86.8089386}",335.002
1487,"{'latitude': 20.9876171, 'longitude': 85.9887185}",339.747
1488,"{'latitude': 20.9253317, 'longitude': 82.8129674}",656.579
1489,"{'latitude': 21.8186532, 'longitude': 84.9546518}",307
1490,"{'latitude': 18.81186, 'longitude': 82.71265666666666}",399
1491,"{'latitude': 22.025747, 'longitude': 86.9444995}",905.749
1492,"{'latitude': 21.6301115, 'longitude': 87.4577004}",321.411
1493,"{'latitude': 21.2511305, 'longitude': 86.5529098}",311
1494,"{'latitude': 20.0601333, 'longitude': 86.0820604}",317.755
1495,"{'latitude': 18.9913234, 'longitude': 83.1151525}",449.552
1496,"{'latitude': 20.45547, 'longitude': 85.8799172}",1348.1
1497,"{'latitude': 19.082901666666668, 'longitude': 82.21595666666667}",336.111
1498,"{'latitude': 21.6667344, 'longitude': 87.0643919}",458.494
1499,"{'latitude': 21.4993417, 'longitude': 86.8507431}",391
1500,"{'latitude': 20.3212983, 'longitude': 86.5206427}",430.581
1501,"{'latitude': 20.7081964, 'longitude': 83.1322823}",1246.552
1502,"{'latitude': 20.8962607, 'longitude': 82.5102542}",952.255
1503,"{'latitude': 20.8076897, 'longitude': 82.5358039}",1246.414
1504,"{'latitude': 18.80384, 'longitude': 82.7170321}",3144.888
1505,"{'latitude': 20.7139546, 'longitude': 86.9151222}",342.083
1506,"{'latitude': 21.6578111, 'longitude': 83.9394087}",408.587
1507,"{'latitude': 20.5157867, 'longitude': 86.4016427}",310
1508,"{'latitude': 20.4433529, 'longitude': 83.3588504}",368.664
1509,"{'latitude': 21.5051596, 'longitude': 86.922758}",319.336
1510,"{'latitude': 18.8662, 'longitude': 82.57047333333334}",611.223
1511,"{'latitude': 22.1143372, 'longitude': 84.3940773}",416.417
1512,"{'latitude': 22.02509166666667, 'longitude': 86.61131833333333}",1235.087
1513,"{'latitude': 21.5153802, 'longitude': 86.1644653}",316.581
1514,"{'latitude': 20.7007565, 'longitude': 86.133655}",600.917
1515,"{'latitude': 18.36433, 'longitude': 81.89343166666667}",592.666
1516,"{'latitude': 22.1657682, 'longitude': 86.5104772}",421.411
1517,"{'latitude': 20.4433442, 'longitude': 83.3588269}",335
1518,"{'latitude': 20.4582471, 'longitude': 85.8817072}",1138.272
1519,"{'latitude': 19.4560798, 'longitude': 82.4042529}",444.222
1520,"{'latitude': 21.6831764, 'longitude': 87.0689366}",403.083
1521,"{'latitude': 20.8429434, 'longitude': 83.9094654}",3509
1522,"{'latitude': 21.4410137, 'longitude': 84.509652}",769.58
1523,"{'latitude': 20.6526529, 'longitude': 86.1084937}",419.204
